,mag_x,mag_y,mag_z
0,0.30000001192092896,-0.30000001192092896,0
1,0.5999999940395355,-0.6000000238418579,0
2,0.29999998211860657,-0.9000000357627869,0
3,-2.9802322387695312e-08,-1.2000000476837158,0
4,-0.30000004172325134,-1.5000000596046448,0
5,-0.6000000536441803,-1.8000000715255737,0
6,-0.9000000655651093,-2.1000000834465027,0
7,-1.19839408993721,-2.4000000953674316,0
8,-1.498394101858139,-2.7000001072883606,0
9,-1.7983940839767456,-3.0000001192092896,0
10,-1.4983940720558167,-3.3000001311302185,0
11,-1.1983948051929474,-3.6000001430511475,0
12,-0.9135286808013916,-3.9000001549720764,0
13,-1.2097612023353577,-4.200000166893005,0
14,-1.5092066526412964,-4.500000178813934,0
15,-1.8091560900211334,-4.800000190734863,0
16,-2.1091561019420624,-5.100000202655792,0
17,-2.4091561138629913,-5.400000214576721,0
18,-2.7091561257839203,-5.70000022649765,0
19,-3.0091561377048492,-6.000000238418579,0
20,-3.309156149625778,-6.300000250339508,0
21,-3.609156161546707,-6.600000262260437,0
22,-3.909156173467636,-6.900000274181366,0
23,-4.209156185388565,-7.200000286102295,0
24,-4.509156197309494,-7.500000298023224,0
25,-4.809156209230423,-7.800000309944153,0
26,-5.109156221151352,-8.100000321865082,0
27,-5.409156233072281,-8.40000033378601,0
28,-5.4864173225734785,-8.360575635837863,0
29,-5.555440609036631,-8.314870993555264,0
30,-5.621346262294449,-8.27045743592144,0
31,-5.718093987217233,-8.203865013111205,0
32,-6.018093999138162,-7.932264975298018,0
33,-6.088379046808564,-7.9329465258743825,0
34,-6.1304191802986026,-7.900503824049894,0
35,-6.170598133045946,-7.869162514553242,0
36,-6.212543515391252,-7.836089781859963,0
37,-6.512543527312181,-7.536089769939034,0
38,-6.8125435392331095,-7.236089758018105,0
39,-7.1125435511540385,-6.936089746097176,0
40,-7.412543563074967,-6.636089734176247,0
41,-7.712543574995896,-6.336089722255318,0
42,-7.987215005522967,-6.017008929322667,0
43,-8.231344087121709,-5.678465859667249,0
44,-8.459251648783619,-5.333016176850734,0
45,-8.670582666231706,-4.982067465223877,0
46,-8.865133660177568,-4.627029845071964,0
47,-9.042848338076714,-4.269296655720145,0
48,-9.203810510363823,-3.910226603320633,0
49,-9.348234678142443,-3.5511277648621786,0
50,-9.476454739613414,-3.1932437376527427,0
51,-9.588911286958039,-2.837742118454161,0
52,-9.686137965662333,-2.4857053948838637,0
53,-9.768747347500582,-2.138124238836544,0
54,-9.835228750282358,-1.8078372243150986,0
55,-9.888223762180136,-1.4909831753095484,0
56,-9.929823636650775,-1.1826252766669425,0
57,-9.961274746027373,-0.8792072759920189,0
58,-9.983268034942073,-0.5782381365007164,0
59,-9.996131423342812,-0.27813048602839857,0
60,-9.999976086277641,0.021869473594353355,0
61,-9.994824023100396,0.32170288661311086,0
62,-9.980730118005114,0.6205048843849769,0
63,-9.957900887255589,0.9166296523647693,0
64,-9.92680221648059,1.2077242048067305,0
65,-9.888240234543513,1.4908739262442048,0
66,-9.843395613661917,1.762828066755612,0
67,-9.793795079455688,2.0202915486705337,0
68,-9.741215916449665,2.2602461080837393,0
69,-9.687536865339196,2.480247867188686,0
70,-9.633702065147407,2.681750271739438,0
71,-9.443018253244407,2.981750283660367,0
72,-9.143018241323478,3.281750295581296,0
73,-8.84301822940255,3.581750307502225,0
74,-8.54301821748162,3.881750319423154,0
75,-8.243018205560691,4.181750331344083,0
76,-7.943018193639762,4.481750343265012,0
77,-7.643018181718833,4.781750355185941,0
78,-7.3430181697979044,5.08175036710687,0
79,-7.0430181578769755,5.381750379027799,0
80,-6.7430181459560465,5.681750390948728,0
81,-6.443018134035118,5.981750402869657,0
82,-6.143018122114189,6.281750414790586,0
83,-5.84301811019326,6.581750426711515,0
84,-5.543018098272331,6.8817504386324435,0
85,-5.243018086351402,7.1817504505533725,0
86,-4.943018074430473,7.481750462474301,0
87,-4.643018062509544,7.78175047439523,0
88,-4.343018050588615,8.08175048631616,0
89,-4.043018038667686,8.38175049823709,0
90,-3.743018026746757,8.681750510158018,0
91,-3.443018014825828,8.394703541221098,0
92,-3.143018002904899,8.094703529300169,0
