,mag_x,mag_y,mag_z
0,0.30000001192092896,-0.19651691615581512,0
1,0.58816197514534,0.09112434089183807,0
2,0.8881619870662689,0.2992466986179352,0
3,1.1393408179283142,-0.0007533133029937744,0
4,1.3984653651714325,-0.30075332522392273,0
5,1.6984653770923615,-0.39105015993118286,0
6,1.9984653890132904,-0.6605955958366394,0
7,2.2984654009342194,-0.924341470003128,0
8,2.5143174678087234,-1.224341481924057,0
9,2.76070873439312,-1.524341493844986,0
10,3.0361934453248978,-1.2507184445858002,0
11,3.2709861397743225,-1.0878360867500305,0
12,3.5709861516952515,-1.2089992687106133,0
13,3.750036666922261,-1.3918423031143232,0
14,3.726859972637484,-1.45276107614175,0
15,3.75268537688514,-1.384684968544267,0
16,3.7044473273822183,-1.5089963547506473,0
17,3.6725150979598737,-1.5851286557427382,0
18,3.6586006173099888,-1.616985319357899,0
19,3.664010726938488,-1.6046885656973118,0
20,3.7530694753934886,-1.3836435642424825,0
21,3.7395359441903246,-1.41981369274584,0
22,3.768487955610638,-1.3410811043399087,0
23,3.804498298565347,-1.2352298151410457,0
24,3.812713111439933,-1.2096357839672345,0
25,3.848704866609591,-1.0897113607445095,0
26,3.8501192543138485,-1.0847035205814424,0
27,3.884088802181638,-0.9559572044643047,0
28,3.8858245381276846,-0.9488770515112934,0
29,3.8930827549778924,-0.9186439260637077,0
30,3.9184818461292465,-0.8034301597248733,0
31,3.941939063760136,-0.6790555335183314,0
32,3.9489058500636234,-0.6372931722004348,0
33,3.951355375946606,-0.6219249898322625,0
34,3.9677179052483686,-0.5071633113421113,0
35,3.965083439860938,-0.5273644991280269,0
36,3.960488156583199,-0.5608329176895818,0
37,3.9673832597471974,-0.5097745288632033,0
38,3.9720639278980685,-0.4719196464346103,0
39,3.9763318721124117,-0.43449377765740166,0
40,3.987178072186084,-0.32001721934681454,0
41,3.9811158039523,-0.38822281684779547,0
42,3.987466260801888,-0.31640609818176063,0
43,3.9817287611586103,-0.3818848943887619,0
44,3.983778109129451,-0.3598777253748504,0
45,3.987301984848974,-0.31846959292753807,0
46,3.981043830147738,-0.3889601810502282,0
47,3.976323457491652,-0.43457077835679425,0
48,3.97890671947745,-0.4102454359248822,0
49,3.981170385894349,-0.38766268646574853,0
50,3.982531796396135,-0.37341731440008535,0
51,3.9938303553578733,-0.22207902337232602,0
52,3.999972164108541,0.014922679278005,0
53,3.9922512339775356,0.248857559268041,0
54,3.9656173505084005,0.5233345290984864,0
55,3.6656173385874715,0.7765188178386445,0
56,3.3656173266665426,0.9770408084954972,0
57,3.1239127136961904,1.2770408204164263,0
58,2.9323298849360433,1.5770408323373553,0
59,2.6323298730151143,1.7891322335567232,0
60,2.3323298610941854,1.9570588132705447,0
61,2.0323298491732564,2.1530991753902193,0
62,1.7323298372523275,2.385969411429381,0
63,1.496129743029305,2.68596942335031,0
64,1.1993221260802236,2.985969435271239,0
65,0.9855667121903386,2.9328590853478667,0
66,0.6939112015263524,2.8179409204389807,0
67,0.3939111896054235,2.7522504998709914,0
68,0.09391117768449453,2.6006227357651945,0
69,-0.20608883423643443,2.548861484822249,0
70,-0.5060888461573634,2.314205448922133,0
71,-0.7180467031701121,2.097491603192305,0
72,-0.41804669124918314,1.9041058978404757,0
73,-0.14539120418863627,1.6044084092941042,0
74,0.15460880773229269,1.3309480807151552,0
75,0.45460881965322164,1.1335449776019808,0
76,0.6504723496930089,0.8335449656810519,0
77,0.9504723616139379,0.6504923513498064,0
78,1.2504723735348668,0.36132080465218985,0
79,1.5504723854557958,0.12406660228631461,0
80,1.8150135345952,-0.17593340963461435,0
81,2.036724812556931,-0.4759334215555433,0
82,2.212445399929711,-0.7759334334764723,0
83,2.51244541185064,-1.0264595040712599,0
84,2.8045874752299276,-1.3264595159921888,0
85,3.010394207407662,-1.6264595279131178,0
86,3.310394219328591,-1.3264595159921888,0
87,3.5965246476428,-1.0634534844789747,0
88,3.8477777756945577,-0.8841383942995313,0
