,mag_x,mag_y,mag_z
0,0.30000001192092896,-0.30000001192092896,0
1,0.5999999642372131,-0.5987554490566254,0
2,0.8999248445034027,-0.8987554609775543,0
3,1.199919879436493,-1.1843925416469574,0
4,1.499919831752777,-1.4690619111061096,0
5,1.799712896347046,-1.7287274301052094,0
6,2.0977181494235992,-2.010595917701721,0
7,2.397696018218994,-2.130326099693775,0
8,2.69766628742218,-2.3846766725182533,0
9,2.9976662695407867,-2.674496181309223,0
10,3.2976662814617157,-2.974203683435917,0
11,3.5976662933826447,-3.2741677835583687,0
12,3.8976663053035736,-3.574166603386402,0
13,4.197666317224503,-3.8741665557026863,0
14,4.4976663291454315,-4.174166567623615,0
15,4.7976663410663605,-4.474166579544544,0
16,5.097666352987289,-4.774166591465473,0
17,5.397666364908218,-5.074166603386402,0
18,5.697666376829147,-5.374166615307331,0
19,5.997666388750076,-5.67416662722826,0
20,6.297666400671005,-5.974166639149189,0
21,6.597666412591934,-6.274166651070118,0
22,6.897666424512863,-6.574166662991047,0
23,7.197666436433792,-6.874166674911976,0
24,7.225221939825703,-6.913477266923014,0
25,7.219016406327627,-6.9199568008169345,0
26,7.213057923066949,-6.926167439391073,0
27,7.20733809490418,-6.932119270882678,0
28,7.215327119695853,-6.9238034746648855,0
29,7.209515625614373,-6.92985457596494,0
30,7.2039358456732705,-6.935654859595,0
31,7.198578737781168,-6.941214890490345,0
32,7.193435596302485,-6.9465447757750995,0
33,7.1884980409453,-6.951654185539266,0
34,7.183758005888138,-6.956552372608006,0
35,7.179207729153825,-6.961248191356057,0
36,7.174839742236689,-6.965750115617193,0
37,7.170646859987762,-6.970066255735856,0
38,7.166622170761148,-6.974204374805399,0
39,7.162759026823486,-6.978171904134971,0
40,7.159009015207762,-6.982019043240571,0
41,6.948742323434044,-7.191312823297039,0
42,6.637946578057372,-7.479148696667048,0
43,6.316358765944627,-7.752651929493188,0
44,5.9852630159467175,-8.011031558416207,0
45,5.646005576829443,-8.253642894286791,0
46,5.299974249650401,-8.479992509020432,0
47,4.948577718243746,-8.689739844581169,0
48,4.593225321659974,-8.882695601249749,0
49,4.235307856646102,-9.058817105970945,0
50,3.876179886084696,-9.218200989928155,0
51,3.517143935545783,-9.36107357820958,0
52,3.15943685726025,-9.487779442260738,0
53,2.8042185358284195,-9.598768587861482,0
54,2.452563009035368,-9.694582749490118,0
55,2.1054519853287235,-9.77584123937553,0
56,1.7767265887252557,-9.840896434213537,0
57,1.4608835835265728,-9.892715459133685,0
58,1.153139429677507,-9.933290968038891,0
59,0.850051489851402,-9.963805119762299,0
60,0.5492212527791418,-9.984906409951758,0
61,0.2491438797086276,-9.99689588458356,0
62,-0.050855474567240745,-9.99987068519921,0
63,-0.3506397348579468,-9.993850698121257,0
64,-0.6492669205678261,-9.978900363559923,0
65,-0.9450186633814613,-9.955246844044638,0
66,-1.235480084554157,-9.923385962496372,0
67,-1.5176930097710646,-9.884159444691896,0
68,-1.7883888530236411,-9.838783731253615,0
69,-2.044285212596509,-9.788814942042743,0
70,-2.2824071878852354,-9.736047320586,0
71,-2.5003797000082124,-9.682360319456556,0
72,-2.7010561329810283,-9.628307004166702,0
73,-2.893431186507481,-9.572254487264006,0
74,-3.0777374213507325,-9.514595754167244,0
75,-3.2542352092174784,-9.455683645463678,0
76,-3.5542352211384074,-9.155683663345071,0
77,-3.8542352330593364,-8.855683651424142,0
78,-4.154235244980265,-8.555683639503213,0
79,-4.454235256901194,-8.255683627582284,0
80,-4.754235268822123,-7.955683615661355,0
81,-5.054235280743052,-7.655683603740426,0
82,-5.354235292663981,-7.355683591819497,0
83,-5.65423530458491,-7.055683579898568,0
84,-5.954235256901194,-6.7556835679776395,0
85,-6.253845901480128,-6.4556835560567105,0
86,-5.956287266006877,-6.155683544135782,0
87,-6.256247968664576,-5.855683532214853,0
88,-5.956253052940776,-5.555683520293924,0
89,-6.1551701587347285,-5.255683508372995,0
90,-5.866046385159899,-4.955683496452066,0
91,-6.165951357474734,-4.655683484531137,0
92,-6.088996351948191,-4.355683472610208,0
93,-6.138671775600125,-4.055683460689279,0
94,-5.897592162033726,-3.75568344876835,0
95,-6.197577183386494,-3.455683436847421,0
96,-5.898914282461812,-3.155683424926492,0
97,-5.694544752380063,-2.855683413005563,0
98,-5.868423720142056,-2.555683401084634,0
99,-5.569191505452801,-2.255683389163705,0
100,-5.803250213405301,-1.9556833772427762,0
101,-5.503377129575421,-1.6556833653218472,0
102,-5.2035833199230925,-1.3556833534009183,0
103,-4.904927601358105,-1.0556833414799893,0
104,-4.6052818198410765,-0.7556833295590604,0
105,-4.305412103673627,-0.4556833176381314,0
106,-4.484362458130528,-0.15568330571720246,0
107,-4.185082470318486,0.1443167062037265,0
108,-3.885082458397557,0.44431671812465545,0
109,-3.585082446476628,0.7443167300455844,0
110,-3.285082434555699,1.0443167419665134,0
111,-2.98508242263477,1.3443167538874423,0
112,-2.685082410713841,1.6443167658083713,0
113,-2.385082398792912,1.9443167777293002,0
114,-2.085082386871983,2.244316789650229,0
