,reward
0,4.030497926521548e-06
1,-1.1108915174418144e-05
2,1.1174296616900392e-05
3,7.935811261461367e-06
4,-0.0002802777883204044
5,-9.831593382969572e-05
6,-1.920419963497011e-05
7,1.881018450333727e-05
8,2.8086940897509294e-05
9,1.2186764930532945e-05
10,-3.453510721840303e-05
11,-0.0002173502307378783
12,0.00018376112906892672
13,0.0006494635084131062
14,0.0007469196950005141
15,0.00011071881624857838
16,0.0005580639593816272
17,0.0004658638766308343
18,-3.416254042321043e-05
19,-0.0006090009275538932
20,-0.00040653146454516786
21,-0.0008893447650670794
22,-0.0005308344882593019
23,0.0005845366040269084
24,9.652810639693143e-05
25,0.0003299727081973458
26,0.0004946022438545583
27,0.0013310710941638604
28,0.0004889781936689985
29,-0.00017810854116007135
30,-0.0008755502527080239
31,-0.0015041173256591378
32,-0.00020828602208311509
33,0.001301156032553763
34,0.0012988129266133797
35,0.0006901139187220906
36,0.0008697455015393984
37,0.00036553078615497725
38,-0.00025332635157582217
39,-0.0006984262588716206
40,6.191951992917666e-05
41,9.743203612799789e-06
42,-0.000828877497909275
43,-0.0018633120632394196
44,-0.0008167585330376426
45,-0.00048200630303085745
46,-0.0007890140475019791
47,-0.0007784155267387405
48,-0.0015344789398064052
49,-0.0005153381031419713
50,0.0003881488498969077
51,-0.00010866339730242203
52,-0.0004960083648519742
53,-0.0001326668772172468
54,-0.0005191864345199804
55,-0.0007112834339828566
56,-0.001044752726144793
57,-0.0011646742906101792
58,-0.0013620380686418798
59,-0.0009228714013431727
60,-0.00042430057515474573
61,0.00016215471156044714
62,0.00044449100277788034
63,0.0005802188820069887
64,0.000286729148957221
65,0.00011207889150099959
66,6.372567929346928e-05
67,8.57682575627905e-05
68,7.341463055254849e-05
69,9.402943012659648e-05
70,-0.0001817375671819832
71,-0.00032147698433959704
72,-0.0003714332588877767
73,-0.00029110274047283724
74,-0.00025334650008090875
75,-0.00024619606731945964
76,-0.00022107567799523054
77,-2.0526034543166816e-05
78,4.787066780309601e-05
79,-8.978153847039039e-06
80,2.9079209085125513e-06
81,-8.253534016233743e-06
82,-1.6671730360684478e-05
83,-3.4391939625066925e-05
84,8.943346649914474e-06
85,-8.412198670981752e-06
86,-6.558542828827285e-05
87,5.040997695715532e-05
88,0.00010652051550152919
89,0.00047383115745702753
90,0.0004288262254092956
91,0.00021977047442334197
92,3.266431329862485e-05
93,0.000299839274635616
94,0.00025730815831792597
95,0.0002147361532145453
96,0.0001217687285759439
97,0.0004472637105124022
98,0.0005539344050120576
99,0.0007150550960055568
100,0.0008654325790224959
101,0.0007464230270848304
102,0.0007419943635689208
103,0.0007096211466084412
104,0.000595436745953748
105,0.0002527203959346025
106,-3.7457768300441785e-05
107,0.0003523936526050875
108,0.0008053773440863665
109,8.832174321682373e-05
110,-0.0005721414781767464
111,-0.0010601779259467037
112,-0.0015105948760307797
113,-0.0018540594708227331
114,-0.0015768635176094392
115,-0.0010940857324115427
116,-0.0010315358712453815
117,-0.0009229653875308941
118,-8.036612081596672e-05
119,-0.00023504640051186243
120,-0.00030177861601643485
121,0.00020496092874466854
122,0.00038960961077805223
123,0.0003317044795991819
124,0.0003728687675774722
125,0.00011902115446105199
126,-0.00010303193743510519
127,2.6405366213566595e-05
128,5.7476063570760516e-05
129,-3.7048097212277753e-06
130,-6.568251935235025e-05
131,-2.6239563606367255e-05
132,4.364132649925523e-05
133,0.00013522129419740736
134,0.00027179457353199155
135,0.00033025425709709566
136,0.0002074715936473126
137,0.00011517220109169557
138,0.00022670951002723427
139,9.551973889188048e-05
140,-8.539104230820271e-05
141,1.7271079428837766e-05
142,8.644440731231384e-05
143,-4.384462512163623e-05
144,-0.00017242616792145782
145,-6.964761706029776e-05
146,3.150273414576077e-05
147,4.8383831057208226e-05
148,5.549376279390117e-05
149,9.002137080216244e-06
150,-5.82875529175908e-06
151,6.807044199419465e-05
152,4.612467721543112e-05
153,-0.0001035387422021472
154,2.1235696081589595e-05
155,-5.627860533152784e-05
156,-9.354465049682403e-05
157,3.9862422305247946e-05
158,7.513798475855538e-05
159,5.241427452062908e-06
160,1.9063643215133652e-05
161,-3.0421734340535522e-05
162,-7.183718738090761e-05
163,-7.953536121263483e-05
164,0.00028156346635554996
165,0.0001428225918154169
166,-2.3743286181598933e-05
167,0.00021889083583914726
168,0.00034826705030965854
169,3.7663863956538535e-05
170,-0.00030104970239364093
171,-0.0003279027333391582
172,2.5249037296504184e-05
173,7.513960364136096e-05
174,-0.000235976285019035
175,-0.0003387667899978908
176,-0.00030459752577982613
177,-5.539337344373507e-05
178,-0.00016705063915267715
179,-0.0004431821684036663
180,-0.00027886451606562446
181,-1.9345046631258356e-05
182,6.83648407395765e-05
183,0.00013085002722235117
184,-0.00034245181339542796
185,-0.00045119553176320437
186,-0.00046646497537494724
187,-0.0003454164207106203
188,-9.5387904650579e-05
189,4.5429716379885576e-05
190,0.0002774464554811118
191,0.0004190361822153932
192,0.0001960375321630181
193,0.00017464820441404072
194,-1.0545191191368986e-05
195,-0.00022575729957452495
196,-0.000415043604355958
197,0.00013222207307705958
198,3.0046365395719477e-09
199,-0.0002594605142292039
200,-0.00017437717623636217
201,-0.000274658726748811
202,-0.00022743330019281416
203,-5.1245939491906256e-05
204,-0.0004348688348265739
205,-0.00024108828993618658
206,-5.566962865799496e-05
207,-0.00014138177371947336
208,9.404721485140044e-05
209,0.00018129762558771745
210,6.440148531794421e-05
211,-1.0733949302732526e-05
212,0.000186515701159351
213,4.912592537209548e-05
214,1.396344977422359e-05
215,-0.00046258744262672735
216,-0.0006437343784959637
217,-0.0006075172289321529
218,-0.0002159858223294009
219,-3.693647903091346e-05
220,-0.00043345149190798793
221,-0.00012493034319049912
222,3.585420174090359e-05
223,-3.179776923545319e-05
224,0.00038349538435511477
225,0.0005008546587248475
226,0.00017471843003491472
227,-3.984367435094782e-05
228,0.00018970239967330826
229,-0.0001593967823687592
230,-0.00011647524832625322
231,-0.0001570806050210649
232,-3.866425855036937e-05
233,2.6890772755194803e-05
234,-0.0002384809796751597
235,-0.0001455886119750005
236,-0.0002813136747725764
237,-0.0001724235075606373
238,-2.9441236151228622e-05
239,-0.0002203547496115732
240,-0.0011373203948394917
241,-0.001627359085567548
242,0.0009181434447391723
243,-9.587611344841207e-05
244,0.002913194123763674
245,0.0011401842415814656
246,0.0013749247392524921
247,-0.0002064220381292614
248,0.0030557926340435415
249,0.0007929675155082805
250,-0.0004896211278726526
251,0.002129904035594876
252,-0.0008935942032017863
253,-0.000353264100283468
254,-0.0006521721718222295
255,0.000898326341047806
256,-0.00014475853083339985
257,-0.0006982578522318761
258,0.00012803117055426583
259,-0.00032306333817899713
260,4.1734850473318374e-05
261,4.248210689894449e-06
262,-8.610031402511709e-05
263,0.0004441524442988509
264,-0.0005393701189149169
265,0.0004149597621605494
266,-0.00013933216784778324
267,0.0031697465719915385
268,0.001679556547351524
269,0.0003246553906777194
270,-0.0005463922014570244
271,-0.0005737366433500313
272,-0.0005932372776840111
273,-0.0005090060451884426
274,-0.0004768131876176085
275,-0.0005762276446041881
276,7.972352612739542e-05
277,9.069363773761552e-05
278,-0.0008586873691740493
279,-0.001129106218549225
280,-0.0004760412306126227
281,0.00016469803206575762
282,-3.085930595503328e-05
283,-0.00591603015090314
284,0.0038178424176749104
285,0.0023803518274156943
286,-0.0009074105983941649
287,-0.0029410165875098926
288,0.001183733155336597
289,-0.0040603557736851315
290,0.0016980613679251633
291,-0.001546777516168163
292,-0.0012168750797414418
293,-0.0012784570241919369
294,0.0015272284205103404
295,-0.0011116961761992172
296,-0.0001877356770130234
297,-0.00014704299946544097
298,0.002210824696522451
299,0.008050555826244477
300,0.015300018783559466
301,0.016899086817101505
302,0.021869090509305522
303,0.020383004445232444
304,0.019442234640045797
305,0.005607246780492403
306,-0.004602957402788377
307,0.0028664710899306556
308,0.008693941619846157
309,0.0016218946954005276
310,0.000560836574887702
311,0.00048215736565992984
312,0.0013353188498754776
313,-0.002775777518291278
314,0.0018837126352977407
315,-0.0005396019559888998
316,-0.0002275770157389445
317,0.00018194938053994747
318,-0.0003846566287357689
319,-0.0010722337474255994
320,0.000732918084729306
321,0.0017864368766140615
322,-0.0012495564234171752
323,0.0005697805348070517
324,0.0015781519810431632
325,0.0023782381614267933
326,-0.001566690778993518
327,0.0003277888202113388
328,0.0003729604052615798
329,0.00024456946656314926
330,-0.00024900727115806376
331,0.0010942570037641985
332,0.0018712994222447321
333,0.0014393821014557773
334,0.0007432495864279076
335,0.00016904253428151605
336,-0.0005280500565874036
337,-0.0002589597094271312
338,4.903366017217081e-05
339,0.0013754483698669162
340,0.0006586975797873151
341,-1.0237684460179253e-05
342,0.0004569689857625292
343,-0.00041529521372041245
344,0.0025976687786766206
345,0.0009938290882516299
346,0.0011988078083469134
347,-0.00102190322182949
348,-0.0022975964215632416
349,-0.000608747636672291
350,0.0007271739992553705
351,0.0008925805131454467
352,0.0001656205339983785
353,7.874455434375704e-05
354,0.0003865902327149229
355,0.0005864784115772181
356,-0.0006704484465025473
357,-0.001671943799284037
358,0.0004534136009759493
359,-0.0004322702184644811
360,-0.0022478371639600425
361,-0.00012061786133443775
362,-0.0009170064774899345
363,0.0018814626712604365
364,-0.0022353354887272303
365,0.0004835226362409628
366,0.002010488644632602
367,-0.004284155507843224
368,0.003929093652956794
369,-0.0030499252092752727
370,0.00294531235800477
371,-0.0003993718835637594
372,-0.000844413565719293
373,4.39892821724186e-05
374,-0.00014113987949926354
375,0.0016711603609742554
376,-0.004733180580203111
377,0.005873881179709883
378,0.0060128082194133015
379,-0.002601600406482163
